100 5.25595e-10
200 4.94331e-11
300 1.02431e-11
400 3.03197e-12
500 1.09226e-12
600 4.4552e-13
700 1.97975e-13
800 9.36663e-14
900 4.64949e-14
1000 2.39749e-14
