# mass(GeV) | lo(fb) | +-PDFerr | nlo(fb) | +-PDFerr
100 229.294 4.28894 234.959 4.39542
200 19.3395 0.449675 19.8096 0.460663
300 3.99409 0.117125 4.09043 0.119882
400 1.18127 0.0422454 1.20972 0.0432377
500 0.42538 0.0186175 0.435649 0.0190442
600 0.173607 0.00916761 0.177818 0.00937536
700 0.0771309 0.00496039 0.0790151 0.00507102
800 0.0364752 0.00287613 0.0373748 0.00293997
900 0.0181106 0.00179461 0.0185615 0.00183361
1000 0.00933652 0.00115283 0.00957169 0.00117773
