# mass(GeV) | lo(fb) | lo_scale- | lo_scale+ | lo_pdf_err | nlo(fb) | nlo_scale- | nlo_scale+ | nlo_pdf_err
100 84.0242 80.9816 86.2727 1.71865 86.1305 82.9169 88.5441 1.76217
300 1.55291 1.49314 1.61548 0.0464226 1.59098 1.53248 1.65222 0.0475459
500 0.16813 0.157539 0.180039 0.00745023 0.172254 0.16176 0.184057 0.00762476
700 0.0308151 0.0284017 0.033603 0.00204594 0.0315803 0.0291816 0.0343508 0.00209235
900 0.00731325 0.00665825 0.00808252 0.000759362 0.00749831 0.00684635 0.00826361 0.000776042
