# mass(GeV) | lo(fb) | lo_scale- | lo_scale+ | lo_pdf_err | nlo(fb) | nlo_scale- | nlo_scale+ | nlo_pdf_err
300 1.69604 1.63472 1.75962 0.0492776 1.73764 1.67777 1.79971 0.0504731
400 0.513579 0.487808 0.54177 0.0180409 0.526149 0.500736 0.553964 0.0184729
500 0.188944 0.177475 0.201788 0.00801658 0.193576 0.18222 0.206297 0.00820508
600 0.0786441 0.0732129 0.0848226 0.00402723 0.0805802 0.0751914 0.086711 0.00412042
700 0.0356472 0.0329367 0.0387659 0.00222241 0.0365304 0.0338376 0.0396285 0.00227299
800 0.0172017 0.0157914 0.0188389 0.00131653 0.0176313 0.016229 0.0192588 0.00134604
900 0.00870811 0.00794856 0.00959702 0.00082667 0.00892761 0.00817187 0.00981167 0.000844929
1000 0.00457951 0.00415866 0.00507502 0.000542725 0.0046961 0.00427713 0.00518908 0.000554566
