100 1.8651e-10
200 1.78575e-11
300 4.01143e-12
400 1.27687e-12
500 4.60672e-13
600 1.85655e-13
700 8.1722e-14
800 3.8472e-14
900 1.90671e-14
1000 9.83872e-15
