100 4.01894e-12
200 6.82425e-13
300 1.74805e-13
400 5.2737e-14
500 1.82987e-14
600 7.17956e-15
700 3.1095e-15
800 1.45236e-15
900 7.1806e-16
1000 3.7091e-16
