100 4.40381e-12
200 7.1554e-13
300 1.81155e-13
400 5.54034e-14
500 1.9821e-14
600 8.06722e-15
700 3.61832e-15
800 1.74126e-15
900 8.82495e-16
1000 4.65216e-16
