# mass(GeV) | lo(fb) | lo_scale- | lo_scale+ | lo_pdf_err | nlo(fb) | nlo_scale- | nlo_scale+ | nlo_pdf_err
300 13.0845 12.6464 13.4328 0.236938 13.4129 12.9486 13.7871 0.242994
400 4.986 4.90502 5.04042 0.0943686 5.11055 5.02117 5.17322 0.0967659
500 2.30124 2.29297 2.3005 0.0457152 2.35849 2.34688 2.36107 0.0468674
600 1.20089 1.1901 1.20847 0.0251721 1.23067 1.22143 1.23666 0.0258017
700 0.682591 0.671663 0.692433 0.0150986 0.699468 0.689345 0.708487 0.0154723
800 0.413215 0.404163 0.422022 0.0096715 0.423405 0.414805 0.431746 0.00991174
900 0.262515 0.255435 0.269675 0.00651887 0.268978 0.262167 0.275862 0.00667893
1000 0.173274 0.167833 0.178901 0.00457248 0.177534 0.172262 0.182987 0.00468377
