# SLEPTON_MASS = 50
# mu/mass | lo(fb) | nlo(fb) | hadronside(fb)| sleptonside(fb)
0.125 2020.88 2072.08 2025.92 2067.04
0.25 2434.17 2495.16 2439.55 2489.78
0.5 2787.24 2857.22 2793.46 2850.99
1 3108.96 3188.4 3117.62 3179.74
2 3378.79 3464.44 3385.34 3457.88
4 3608.29 3692.58 3607.92 3692.95
8 3809.89 3889.71 3800.43 3899.17
