# SLEPTON_MASS = 700
# mu/mass | lo(fb) | nlo(fb) | hadronside(fb)| sleptonside(fb)
0.25 0.0928186 0.0946554 0.0927396 0.0947344
0.5 0.0844075 0.0862711 0.084524 0.0861545
1 0.0773212 0.0792104 0.077608 0.0789236
2 0.071204 0.0731155 0.0716373 0.0726822
4 0.0658742 0.067799 0.0664305 0.0672427
