# SLEPTON_MASS = 1000
# mu/mass | lo(fb) | nlo(fb) | hadronside(fb)| sleptonside(fb)
0.125 0.0113015 0.0115848 0.0113501 0.0115361
0.25 0.0113015 0.0115848 0.0113501 0.0115361
0.5 0.0113015 0.0115848 0.0113501 0.0115361
1 0.0113015 0.0115848 0.0113501 0.0115361
2 0.0113015 0.0115848 0.0113501 0.0115361
4 0.0113015 0.0115848 0.0113501 0.0115361
8 0.0113015 0.0115848 0.0113501 0.0115361
