# mass(GeV) | lo(fb) | lo_scale- | lo_scale+ | lo_pdf_err | nlo(fb) | nlo_scale- | nlo_scale+ | nlo_pdf_err
300 8.78362 8.6315 8.91684 0.199389 8.99708 8.85345 9.1215 0.204225
400 2.91037 2.81779 3.00485 0.0770909 2.98074 2.89034 3.07297 0.0789324
500 1.17492 1.12508 1.22821 0.0359677 1.20327 1.15415 1.2558 0.0368188
600 0.537517 0.510219 0.567419 0.0187754 0.550498 0.523483 0.580104 0.0192071
700 0.268114 0.252648 0.28532 0.0106538 0.274586 0.259245 0.291659 0.0109011
800 0.142486 0.133423 0.152686 0.00641536 0.145932 0.136928 0.156066 0.00656329
900 0.0794449 0.0739896 0.0856459 0.00405254 0.0813734 0.0759485 0.0875408 0.00414535
1000 0.0460198 0.0426486 0.0498793 0.00267357 0.0471417 0.043787 0.0509822 0.00273399
