# SLEPTON_MASS = 100
# mu/mass | lo(fb) | nlo(fb) | hadronside(fb)| sleptonside(fb)
0.25 76.9171 77.985 76.9866 77.9156
0.5 80.9816 82.5596 81.1442 82.3971
1 84.0242 86.1305 84.295 85.8597
2 86.2727 88.9148 86.6623 88.5252
4 87.8979 91.0026 88.3406 90.5598
