# SLEPTON_MASS = 700
# mu/mass | lo(fb) | nlo(fb) | hadronside(fb)| sleptonside(fb)
0.25 0.0370073 0.0377365 0.0369721 0.0377717
0.5 0.0337167 0.0344661 0.0337682 0.0344147
1 0.0309197 0.0316872 0.0310465 0.0315604
2 0.0285002 0.0292833 0.0286917 0.0290918
4 0.0263882 0.0271826 0.0266344 0.0269365
