# SLEPTON_MASS = 400
# mu/mass | lo(fb) | nlo(fb) | hadronside(fb)| sleptonside(fb)
0.125 1.40931 1.43598 1.40653 1.43875
0.25 1.32579 1.35306 1.32536 1.35349
0.5 1.2498 1.27766 1.25155 1.27591
1 1.18077 1.20922 1.18454 1.20545
2 1.11796 1.14696 1.1236 1.14133
4 1.06081 1.09034 1.06816 1.08298
8 1.00844 1.03847 1.01739 1.02953
