# SLEPTON_MASS = 100
# mu/mass | lo(fb) | nlo(fb) | hadronside(fb)| sleptonside(fb)
0.25 84.0242 86.861 84.295 86.5902
0.5 84.0242 86.4963 84.295 86.2255
1 84.0242 86.1305 84.295 85.8597
2 84.0242 85.7656 84.295 85.4948
4 84.0242 85.4004 84.295 85.1296
