# mass(GeV) | lo(fb) | lo_scale- | lo_scale+ | lo_pdf_err | nlo(fb) | nlo_scale- | nlo_scale+ | nlo_pdf_err
300 1.55291 1.49314 1.61548 0.0464226 1.59098 1.53248 1.65222 0.0475459
400 0.463624 0.439247 0.490362 0.0169072 0.474969 0.450903 0.50138 0.0173099
500 0.16813 0.157539 0.180039 0.00745023 0.172254 0.16176 0.184057 0.00762476
600 0.0689721 0.0640505 0.0745908 0.00372409 0.0706725 0.0657867 0.0762507 0.00380993
700 0.0308151 0.0284017 0.033603 0.00204594 0.0315803 0.0291816 0.0343508 0.00209235
800 0.0146554 0.0134201 0.0160956 0.00121048 0.0150226 0.0137938 0.0164547 0.00123749
900 0.00731325 0.00665825 0.00808252 0.000759362 0.00749831 0.00684635 0.00826361 0.000776042
1000 0.00379129 0.00343389 0.00421338 0.000496951 0.00388826 0.00353233 0.00430832 0.00050775
