# SLEPTON_MASS = 100
# mu/mass | lo(fb) | nlo(fb) | hadronside(fb)| sleptonside(fb)
0.25 229.518 237.153 230.171 236.5
0.5 229.518 236.172 230.171 235.518
1 229.518 235.189 230.171 234.536
2 229.518 234.209 230.171 233.555
4 229.518 233.227 230.171 232.574
