# mass(GeV) | lo(fb) | lo_scale- | lo_scale+ | lo_pdf_err | nlo(fb) | nlo_scale- | nlo_scale+ | nlo_pdf_err
300 64.1799 60.5325 67.3255 0.947688 65.7699 61.9743 69.0622 0.971181
400 25.2158 24.2318 26.0291 0.385995 25.8384 24.8052 26.7 0.395559
500 11.9838 11.6718 12.227 0.190935 12.2788 11.9464 12.5421 0.195643
600 6.43582 6.33323 6.50707 0.10646 6.59387 6.48151 6.67468 0.109091
700 3.76385 3.73492 3.77771 0.065044 3.85607 3.82196 3.87499 0.0666357
800 2.34434 2.33852 2.34257 0.0422136 2.40166 2.39693 2.39873 0.0432557
900 1.53265 1.52078 1.54065 0.0288438 1.57004 1.55993 1.57625 0.0295163
1000 1.04121 1.02836 1.05212 0.0204752 1.06658 1.05485 1.07635 0.0209718
