# mass(GeV) | lo(fb) | +-PDFerr | nlo(fb) | +-PDFerr
100 83.9555 1.72125 86.0592 1.76499
200 7.41035 0.18011 7.59332 0.184618
300 1.5543 0.0467957 1.59238 0.0479163
400 0.463868 0.0168029 0.475217 0.017205
500 0.168155 0.00752431 0.172279 0.00769871
600 0.0690202 0.0037502 0.0707211 0.00383632
700 0.0308313 0.00206545 0.0315966 0.0021118
800 0.0146558 0.00120655 0.0150231 0.00123363
900 0.00731548 0.000761491 0.0075005 0.000778184
1000 0.00378894 0.000490317 0.00388594 0.000501065
