# SLEPTON_MASS = 400
# mu/mass | lo(fb) | nlo(fb) | hadronside(fb)| sleptonside(fb)
0.125 1.54868 1.57821 1.54574 1.58116
0.25 1.46188 1.49212 1.46146 1.49253
0.5 1.38223 1.41317 1.38418 1.41122
1 1.30939 1.341 1.31354 1.33686
2 1.24277 1.27503 1.24896 1.26884
4 1.18177 1.21465 1.18985 1.20656
8 1.1258 1.15927 1.13564 1.14943
