# mass(GeV) | lo(fb) | lo_scale- | lo_scale+ | lo_pdf_err | nlo(fb) | nlo_scale- | nlo_scale+ | nlo_pdf_err
300 3.99118 3.83562 4.15446 0.116743 4.08756 3.93453 4.2482 0.119511
400 1.18086 1.11809 1.2499 0.0423001 1.20935 1.14714 1.27781 0.0432813
500 0.425334 0.39824 0.455829 0.0184276 0.435604 0.408669 0.46593 0.0188549
600 0.17349 0.160981 0.187806 0.00909316 0.1777 0.165245 0.191957 0.00930096
700 0.0770865 0.0709882 0.0841396 0.00492824 0.0789729 0.0728943 0.0860026 0.00503891
800 0.0364711 0.0333669 0.0400946 0.0028825 0.0373705 0.0342738 0.0409834 0.00294631
900 0.0181035 0.0164671 0.0200274 0.00178767 0.0185545 0.0169215 0.0204734 0.00182661
1000 0.00933531 0.00844767 0.0103853 0.00116027 0.00957044 0.00868435 0.0106179 0.0011853
