# mass(GeV) | lo(fb) | lo_scale- | lo_scale+ | lo_pdf_err | nlo(fb) | nlo_scale- | nlo_scale+ | nlo_pdf_err
300 3.99094 3.83534 4.15418 0.116818 4.08725 3.93419 4.24786 0.119591
400 1.18077 1.11796 1.2498 0.0423231 1.20922 1.14696 1.27766 0.0433136
500 0.425325 0.398232 0.455836 0.0184452 0.435593 0.408657 0.465934 0.0188709
600 0.173483 0.160972 0.187783 0.00910417 0.177692 0.165234 0.191933 0.00931136
700 0.0770929 0.0709941 0.0841478 0.00493306 0.0789769 0.0728981 0.0860078 0.00504373
800 0.0364734 0.0333692 0.0400973 0.00288318 0.0373728 0.0342767 0.0409861 0.00294686
900 0.0181052 0.0164688 0.0200298 0.00178926 0.0185562 0.0169232 0.0204758 0.00182819
1000 0.00933636 0.00844853 0.0103865 0.00116109 0.00957148 0.00868521 0.0106191 0.00118608
