# SLEPTON_MASS = 800
# mu/mass | lo(fb) | nlo(fb) | hadronside(fb)| sleptonside(fb)
0.125 0.0494836 0.0503422 0.0493224 0.0505034
0.25 0.0443753 0.0452507 0.0443347 0.0452912
0.5 0.0400973 0.0409861 0.0401573 0.0409261
1 0.0364734 0.0373728 0.0366179 0.0372282
2 0.0333692 0.0342767 0.0335853 0.0340606
4 0.0306833 0.0315969 0.0309604 0.0313197
8 0.0283405 0.0292584 0.02867 0.028929
