# SLEPTON_MASS = 600
# mu/mass | lo(fb) | nlo(fb) | hadronside(fb)| sleptonside(fb)
0.125 0.223698 0.227714 0.223095 0.228316
0.25 0.204438 0.208523 0.204298 0.208664
0.5 0.187806 0.191957 0.18807 0.191694
1 0.17349 0.1777 0.174106 0.177084
2 0.160981 0.165245 0.161907 0.164319
4 0.149963 0.154273 0.151161 0.153074
8 0.140194 0.144545 0.141635 0.143105
