# SLEPTON_MASS = 100
# mu/mass | lo(fb) | nlo(fb) | hadronside(fb)| sleptonside(fb)
0.125 194.693 198.988 194.7 198.981
0.25 209.57 214.348 209.747 214.171
0.5 220.783 226.013 221.178 225.618
1 229.294 234.959 229.947 234.306
2 235.553 241.565 236.425 240.693
4 240.025 245.414 240.18 245.258
8 243.213 249.197 243.899 248.511
