# mass(GeV) | lo(fb) | +-PDFerr | nlo(fb) | +-PDFerr
100 221.467 3.99649 226.634 4.09551
200 19.2794 0.46115 19.7106 0.471222
300 3.99723 0.121303 4.08572 0.123777
400 1.18137 0.0429149 1.20727 0.043818
500 0.425731 0.0191314 0.435025 0.0195226
600 0.173479 0.00976094 0.177283 0.00994552
700 0.0773214 0.00497735 0.0790299 0.0050789
800 0.036534 0.00289811 0.0373478 0.00295687
900 0.0180972 0.00179434 0.0185041 0.00182989
1000 0.0093245 0.00116441 0.009536 0.00118728
